"Date","Symbol","Marketcapname","Sector"
"08-09-2026","MAFANG","Smallcap","Indices"
"08-09-2026","MASPTOP50","Smallcap","Indices"
"08-09-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"08-09-2026","MONQ50","Smallcap","Indices"
"08-09-2026","VENUSPIPES","Smallcap","Metals & Mining"
"08-09-2026","CYIENTDLM","Midcap","Aerospace & Defence"
"08-09-2026","UNIMECH","Midcap","Aerospace & Defence"
"08-09-2026","INDOFARM","Smallcap","Industrials"
"08-09-2026","KSR","Smallcap","Consumer Discretionary"
"09-09-2026","CHENNPETRO","Largecap","Energy"
"09-09-2026","INDORAMA","Smallcap","Textiles"
"09-09-2026","NOVARTIND","Midcap","Healthcare"
"09-09-2026","RESPONIND","Smallcap","Plastic products"
"09-09-2026","GRAPHITE","Midcap","Industrials"
"09-09-2026","GOACARBON","Smallcap","Energy"
"09-09-2026","BALPHARMA","Smallcap","Healthcare"
"09-09-2026","CONFIPET","Smallcap","Miscellaneous"
"09-09-2026","MEDICAMEQ","Smallcap","Healthcare"
"09-09-2026","INDNIPPON","Smallcap","Auto"
"09-09-2026","ASTEC","Smallcap","Chemicals"
"09-09-2026","TEXMOPIPES","Smallcap","Plastic products"
"09-09-2026","RPPINFRA","Smallcap","Realty"
"09-09-2026","SREEL","Smallcap","Consumer Discretionary"
"09-09-2026","SHIVALIK","Smallcap","Chemicals"
"09-09-2026","WHEELS","Midcap","Auto"
"09-09-2026","SHAREINDIA","Smallcap","Financials"
"09-09-2026","IFGLEXPOR","Smallcap","Building Materials"
"09-09-2026","PIGL","Smallcap","Industrials"
"09-09-2026","LIKHITHA","Smallcap","Realty"
"09-09-2026","MONQ50","Smallcap","Indices"
"09-09-2026","ELLEN","Smallcap",""
"09-09-2026","EXCELSOFT","Smallcap","I.T"
"09-09-2026","INNOVISION","Smallcap","Miscellaneous"
"10-09-2026","NOVARTIND","Midcap","Healthcare"
"10-09-2026","ANDHRAPAP","Smallcap","Building Materials"
"10-09-2026","SWANCORP","Midcap","Textiles"
"10-09-2026","GENESYS","Smallcap","I.T"
"10-09-2026","GRAVISSHO","Smallcap","Services"
"10-09-2026","MANINDS","Midcap","Metals & Mining"
"10-09-2026","MAHAPEXLTD","Smallcap","Financials"
"10-09-2026","KABRAEXTRU","Smallcap","Industrials"
"10-09-2026","BIOFILCHEM","Smallcap","Healthcare"
"10-09-2026","SHAKTIPUMP","Midcap","Industrials"
"10-09-2026","INDOCO","Smallcap","Healthcare"
"10-09-2026","MANGALAM","Smallcap","Healthcare"
"10-09-2026","VSSL","Smallcap","Metals & Mining"
"10-09-2026","SREEL","Smallcap","Consumer Discretionary"
"10-09-2026","DIGJAMLMTD","Smallcap","Textiles"
"10-09-2026","KAVDEFENCE","Smallcap","Aerospace & Defence"
"10-09-2026","KOTIC","Smallcap","Services"
"10-09-2026","STEELCITY","Smallcap","Financials"
"10-09-2026","JUNIPER","Smallcap","Services"
"10-09-2026","SSDL","Smallcap","Textiles"
