"Date","Symbol","Marketcapname","Sector"
"21-01-2026","SHRIRAMFIN","Largecap","Financials"
"21-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"21-01-2026","STYLAMIND","Midcap","Building Materials"
"21-01-2026","JKTYRE","Midcap","Auto"
"21-01-2026","CUB","Largecap","Bank"
"21-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"21-01-2026","BGRENERGY","Smallcap","Realty"
"21-01-2026","ARFIN","Smallcap","Metals & Mining"
"21-01-2026","GLOBAL","Smallcap","Services"
"21-01-2026","SCPL","Smallcap","FMCG"
"21-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"21-01-2026","AETHER","Largecap","Chemicals"
"21-01-2026","TMB","Midcap","Bank"
"22-01-2026","SHRIRAMFIN","Largecap","Financials"
"22-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"22-01-2026","STYLAMIND","Midcap","Building Materials"
"22-01-2026","JKTYRE","Midcap","Auto"
"22-01-2026","CUB","Largecap","Bank"
"22-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"22-01-2026","BGRENERGY","Smallcap","Realty"
"22-01-2026","ARFIN","Smallcap","Metals & Mining"
"22-01-2026","GLOBAL","Smallcap","Services"
"22-01-2026","SCPL","Smallcap","FMCG"
"22-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"22-01-2026","AETHER","Largecap","Chemicals"
"22-01-2026","TMB","Midcap","Bank"
"23-01-2026","SHRIRAMFIN","Largecap","Financials"
"23-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"23-01-2026","STYLAMIND","Midcap","Building Materials"
"23-01-2026","JKTYRE","Midcap","Auto"
"23-01-2026","CUB","Largecap","Bank"
"23-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"23-01-2026","BGRENERGY","Smallcap","Realty"
"23-01-2026","ARFIN","Smallcap","Metals & Mining"
"23-01-2026","GLOBAL","Smallcap","Services"
"23-01-2026","SCPL","Smallcap","FMCG"
"23-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"23-01-2026","AETHER","Largecap","Chemicals"
"23-01-2026","TMB","Midcap","Bank"
"27-01-2026","SHRIRAMFIN","Largecap","Financials"
"27-01-2026","STYLAMIND","Midcap","Building Materials"
"27-01-2026","JKTYRE","Midcap","Auto"
"27-01-2026","M&MFIN","Largecap","Financials"
"27-01-2026","BGRENERGY","Smallcap","Realty"
"28-01-2026","SHRIRAMFIN","Largecap","Financials"
"28-01-2026","STYLAMIND","Midcap","Building Materials"
"28-01-2026","JKTYRE","Midcap","Auto"
"28-01-2026","M&MFIN","Largecap","Financials"
"28-01-2026","BGRENERGY","Smallcap","Realty"
"28-01-2026","SCPL","Smallcap","FMCG"
"29-01-2026","SHRIRAMFIN","Largecap","Financials"
"29-01-2026","STYLAMIND","Midcap","Building Materials"
"29-01-2026","JKTYRE","Midcap","Auto"
"29-01-2026","M&MFIN","Largecap","Financials"
"29-01-2026","BGRENERGY","Smallcap","Realty"
"29-01-2026","SCPL","Smallcap","FMCG"
"30-01-2026","SHRIRAMFIN","Largecap","Financials"
"30-01-2026","STYLAMIND","Midcap","Building Materials"
"30-01-2026","JKTYRE","Midcap","Auto"
"30-01-2026","M&MFIN","Largecap","Financials"
"30-01-2026","BGRENERGY","Smallcap","Realty"
"30-01-2026","SCPL","Smallcap","FMCG"
"01-02-2026","SHRIRAMFIN","Largecap","Financials"
"01-02-2026","SCPL","Smallcap","FMCG"
"01-02-2026","TMCV","Largecap","Auto"
"02-02-2026","GROWW","Largecap","Financials"
"03-02-2026","SHRIRAMFIN","Largecap","Financials"
"03-02-2026","GROWW","Largecap","Financials"
"04-02-2026","SHRIRAMFIN","Largecap","Financials"
"04-02-2026","GROWW","Largecap","Financials"
"05-02-2026","SHRIRAMFIN","Largecap","Financials"
"05-02-2026","GROWW","Largecap","Financials"
"06-02-2026","SHRIRAMFIN","Largecap","Financials"
"06-02-2026","GROWW","Largecap","Financials"
"09-02-2026","VEDL","Largecap","Metals & Mining"
"09-02-2026","NATIONALUM","Largecap","Metals & Mining"
"09-02-2026","KMEW","Midcap","Transportation"
"09-02-2026","GROWW","Largecap","Financials"
"10-02-2026","VEDL","Largecap","Metals & Mining"
"10-02-2026","NATIONALUM","Largecap","Metals & Mining"
"10-02-2026","KMEW","Midcap","Transportation"
"10-02-2026","GROWW","Largecap","Financials"
"11-02-2026","VEDL","Largecap","Metals & Mining"
"11-02-2026","NATIONALUM","Largecap","Metals & Mining"
"11-02-2026","TARC","Smallcap","Realty"
"11-02-2026","KMEW","Midcap","Transportation"
"11-02-2026","GROWW","Largecap","Financials"
"12-02-2026","VEDL","Largecap","Metals & Mining"
"12-02-2026","NATIONALUM","Largecap","Metals & Mining"
"12-02-2026","KMEW","Midcap","Transportation"
"12-02-2026","GROWW","Largecap","Financials"
"13-02-2026","VEDL","Largecap","Metals & Mining"
"13-02-2026","NATIONALUM","Largecap","Metals & Mining"
"13-02-2026","KMEW","Midcap","Transportation"
"13-02-2026","GROWW","Largecap","Financials"
"16-02-2026","VEDL","Largecap","Metals & Mining"
"16-02-2026","GRWRHITECH","Midcap","Industrials"
"16-02-2026","GVT&D","Largecap","Industrials"
"16-02-2026","CUPID","Largecap","FMCG"
"16-02-2026","PFOCUS","Largecap","Realty"
"16-02-2026","APLAPOLLO","Largecap","Industrials"
"16-02-2026","MCX","Largecap","Financials"
"16-02-2026","KARURVYSYA","Largecap","Bank"
"16-02-2026","NARMADA","Smallcap","FMCG"
"16-02-2026","UFBL","Smallcap","Consumer Discretionary"
"16-02-2026","DBOL","Smallcap","FMCG"
"16-02-2026","RUBICON","Largecap","Healthcare"
"16-02-2026","GROWW","Largecap","Financials"
"17-02-2026","VEDL","Largecap","Metals & Mining"
"17-02-2026","GRWRHITECH","Midcap","Industrials"
"17-02-2026","GVT&D","Largecap","Industrials"
"17-02-2026","CUPID","Largecap","FMCG"
"17-02-2026","PFOCUS","Largecap","Realty"
"17-02-2026","APLAPOLLO","Largecap","Industrials"
"17-02-2026","KARURVYSYA","Largecap","Bank"
"17-02-2026","NARMADA","Smallcap","FMCG"
"17-02-2026","UFBL","Smallcap","Consumer Discretionary"
"17-02-2026","DBOL","Smallcap","FMCG"
"17-02-2026","GROWW","Largecap","Financials"
"18-02-2026","VEDL","Largecap","Metals & Mining"
"18-02-2026","GRWRHITECH","Midcap","Industrials"
"18-02-2026","GVT&D","Largecap","Industrials"
"18-02-2026","CUPID","Largecap","FMCG"
"18-02-2026","PFOCUS","Largecap","Realty"
"18-02-2026","APLAPOLLO","Largecap","Industrials"
"18-02-2026","MCX","Largecap","Financials"
"18-02-2026","KARURVYSYA","Largecap","Bank"
"18-02-2026","NARMADA","Smallcap","FMCG"
"18-02-2026","UFBL","Smallcap","Consumer Discretionary"
"18-02-2026","DBOL","Smallcap","FMCG"
"18-02-2026","RUBICON","Largecap","Healthcare"
"18-02-2026","GROWW","Largecap","Financials"
"19-02-2026","VEDL","Largecap","Metals & Mining"
"19-02-2026","CUPID","Largecap","FMCG"
"19-02-2026","PFOCUS","Largecap","Realty"
"19-02-2026","APLAPOLLO","Largecap","Industrials"
"19-02-2026","MCX","Largecap","Financials"
"19-02-2026","KARURVYSYA","Largecap","Bank"
"19-02-2026","NARMADA","Smallcap","FMCG"
"19-02-2026","UFBL","Smallcap","Consumer Discretionary"
"19-02-2026","DBOL","Smallcap","FMCG"
"19-02-2026","RUBICON","Largecap","Healthcare"
"19-02-2026","GROWW","Largecap","Financials"
"20-02-2026","VEDL","Largecap","Metals & Mining"
"20-02-2026","GVT&D","Largecap","Industrials"
"20-02-2026","CUPID","Largecap","FMCG"
"20-02-2026","PFOCUS","Largecap","Realty"
"20-02-2026","MCX","Largecap","Financials"
"20-02-2026","KARURVYSYA","Largecap","Bank"
"20-02-2026","NARMADA","Smallcap","FMCG"
"20-02-2026","UFBL","Smallcap","Consumer Discretionary"
"20-02-2026","DBOL","Smallcap","FMCG"
"20-02-2026","GROWW","Largecap","Financials"
"23-02-2026","FORCEMOT","Largecap","Auto"
"23-02-2026","SBIN","Largecap","Bank"
"23-02-2026","HINDZINC","Largecap","Metals & Mining"
"23-02-2026","SHRIRAMFIN","Largecap","Financials"
"23-02-2026","LUMAXIND","Midcap","Auto"
"23-02-2026","GVPIL","Smallcap","Realty"
"23-02-2026","STLTECH","Largecap","Industrials"
"23-02-2026","PFOCUS","Largecap","Realty"
"23-02-2026","KIRLOSENG","Largecap","Industrials"
"23-02-2026","CONSOFINVT","Smallcap","Financials"
"23-02-2026","NARMADA","Smallcap","FMCG"
"23-02-2026","DJML","Smallcap","Miscellaneous"
"23-02-2026","AETHER","Largecap","Chemicals"
"23-02-2026","SHREEJISPG","Midcap","Transportation"
"24-02-2026","FORCEMOT","Largecap","Auto"
"24-02-2026","SBIN","Largecap","Bank"
"24-02-2026","HINDZINC","Largecap","Metals & Mining"
"24-02-2026","SHRIRAMFIN","Largecap","Financials"
"24-02-2026","LUMAXIND","Midcap","Auto"
"24-02-2026","GVPIL","Smallcap","Realty"
"24-02-2026","STLTECH","Largecap","Industrials"
"24-02-2026","PFOCUS","Largecap","Realty"
"24-02-2026","KIRLOSENG","Largecap","Industrials"
"24-02-2026","CONSOFINVT","Smallcap","Financials"
"24-02-2026","NARMADA","Smallcap","FMCG"
"24-02-2026","DJML","Smallcap","Miscellaneous"
"24-02-2026","AETHER","Largecap","Chemicals"
"24-02-2026","SHREEJISPG","Midcap","Transportation"
"25-02-2026","FORCEMOT","Largecap","Auto"
"25-02-2026","HINDZINC","Largecap","Metals & Mining"
"25-02-2026","SHRIRAMFIN","Largecap","Financials"
"25-02-2026","LUMAXIND","Midcap","Auto"
"25-02-2026","GVPIL","Smallcap","Realty"
"25-02-2026","STLTECH","Largecap","Industrials"
"25-02-2026","PFOCUS","Largecap","Realty"
"25-02-2026","KIRLOSENG","Largecap","Industrials"
"25-02-2026","APLAPOLLO","Largecap","Industrials"
"25-02-2026","CONSOFINVT","Smallcap","Financials"
"25-02-2026","NARMADA","Smallcap","FMCG"
"25-02-2026","DJML","Smallcap","Miscellaneous"
"25-02-2026","AETHER","Largecap","Chemicals"
"25-02-2026","SHREEJISPG","Midcap","Transportation"
"26-02-2026","FORCEMOT","Largecap","Auto"
"26-02-2026","HINDZINC","Largecap","Metals & Mining"
"26-02-2026","SHRIRAMFIN","Largecap","Financials"
"26-02-2026","LUMAXIND","Midcap","Auto"
"26-02-2026","GVPIL","Smallcap","Realty"
"26-02-2026","STLTECH","Largecap","Industrials"
"26-02-2026","PFOCUS","Largecap","Realty"
"26-02-2026","KIRLOSENG","Largecap","Industrials"
"26-02-2026","APLAPOLLO","Largecap","Industrials"
"26-02-2026","CONSOFINVT","Smallcap","Financials"
"26-02-2026","NARMADA","Smallcap","FMCG"
"26-02-2026","DJML","Smallcap","Miscellaneous"
"26-02-2026","AETHER","Largecap","Chemicals"
"26-02-2026","BELRISE","Largecap","Auto"
"26-02-2026","SHREEJISPG","Midcap","Transportation"
"27-02-2026","FORCEMOT","Largecap","Auto"
"27-02-2026","HINDZINC","Largecap","Metals & Mining"
"27-02-2026","SHRIRAMFIN","Largecap","Financials"
"27-02-2026","LUMAXIND","Midcap","Auto"
"27-02-2026","GVPIL","Smallcap","Realty"
"27-02-2026","STLTECH","Largecap","Industrials"
"27-02-2026","PFOCUS","Largecap","Realty"
"27-02-2026","KIRLOSENG","Largecap","Industrials"
"27-02-2026","APLAPOLLO","Largecap","Industrials"
"27-02-2026","CONSOFINVT","Smallcap","Financials"
"27-02-2026","NARMADA","Smallcap","FMCG"
"27-02-2026","DJML","Smallcap","Miscellaneous"
"27-02-2026","AETHER","Largecap","Chemicals"
"27-02-2026","BELRISE","Largecap","Auto"
"27-02-2026","SHREEJISPG","Midcap","Transportation"
"02-03-2026","AYMSYNTEX","Smallcap","Textiles"
"02-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"02-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"02-03-2026","LINCOLN","Smallcap","Healthcare"
"02-03-2026","TDPOWERSYS","Midcap","Industrials"
"02-03-2026","UEL","Smallcap","Power & Utilities"
"02-03-2026","GNA","Smallcap","Auto"
"02-03-2026","LEXUS","Smallcap","Building Materials"
"02-03-2026","SILVERTUC","Smallcap","I.T"
"02-03-2026","NARMADA","Smallcap","FMCG"
"02-03-2026","BORANA","Smallcap","Textiles"
"02-03-2026","GEMAROMA","Smallcap","Chemicals"
"04-03-2026","AYMSYNTEX","Smallcap","Textiles"
"04-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"04-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"04-03-2026","LINCOLN","Smallcap","Healthcare"
"04-03-2026","TDPOWERSYS","Midcap","Industrials"
"04-03-2026","UEL","Smallcap","Power & Utilities"
"04-03-2026","GNA","Smallcap","Auto"
"04-03-2026","LEXUS","Smallcap","Building Materials"
"04-03-2026","SILVERTUC","Smallcap","I.T"
"04-03-2026","NARMADA","Smallcap","FMCG"
"04-03-2026","BORANA","Smallcap","Textiles"
"04-03-2026","GEMAROMA","Smallcap","Chemicals"
"05-03-2026","NDLVENTURE","Smallcap","Financials"
"05-03-2026","AYMSYNTEX","Smallcap","Textiles"
"05-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"05-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"05-03-2026","LINCOLN","Smallcap","Healthcare"
"05-03-2026","TDPOWERSYS","Midcap","Industrials"
"05-03-2026","UEL","Smallcap","Power & Utilities"
"05-03-2026","GNA","Smallcap","Auto"
"05-03-2026","LEXUS","Smallcap","Building Materials"
"05-03-2026","SILVERTUC","Smallcap","I.T"
"05-03-2026","NARMADA","Smallcap","FMCG"
"05-03-2026","BORANA","Smallcap","Textiles"
"05-03-2026","GEMAROMA","Smallcap","Chemicals"
"06-03-2026","NDLVENTURE","Smallcap","Financials"
"06-03-2026","AYMSYNTEX","Smallcap","Textiles"
"06-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"06-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"06-03-2026","LINCOLN","Smallcap","Healthcare"
"06-03-2026","TDPOWERSYS","Midcap","Industrials"
"06-03-2026","UEL","Smallcap","Power & Utilities"
"06-03-2026","SCHNEIDER","Largecap","Industrials"
"06-03-2026","GNA","Smallcap","Auto"
"06-03-2026","LEXUS","Smallcap","Building Materials"
"06-03-2026","SILVERTUC","Smallcap","I.T"
"06-03-2026","NARMADA","Smallcap","FMCG"
"06-03-2026","BORANA","Smallcap","Textiles"
"06-03-2026","GEMAROMA","Smallcap","Chemicals"
"09-03-2026","NDLVENTURE","Smallcap","Financials"
"09-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"09-03-2026","SCHNEIDER","Largecap","Industrials"
"09-03-2026","KAPSTON","Smallcap","Miscellaneous"
"10-03-2026","NDLVENTURE","Smallcap","Financials"
"10-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"10-03-2026","SCHNEIDER","Largecap","Industrials"
"10-03-2026","KAPSTON","Smallcap","Miscellaneous"
"11-03-2026","NDLVENTURE","Smallcap","Financials"
"11-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"11-03-2026","SCHNEIDER","Largecap","Industrials"
"11-03-2026","KAPSTON","Smallcap","Miscellaneous"
"12-03-2026","NDLVENTURE","Smallcap","Financials"
"12-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"12-03-2026","J&KBANK","Midcap","Bank"
"12-03-2026","SCHNEIDER","Largecap","Industrials"
"12-03-2026","KAPSTON","Smallcap","Miscellaneous"
"12-03-2026","RUBICON","Largecap","Healthcare"
"13-03-2026","NDLVENTURE","Smallcap","Financials"
"13-03-2026","SEAMECLTD","Smallcap","Miscellaneous"
"13-03-2026","KAPSTON","Smallcap","Miscellaneous"
"16-03-2026","NDLVENTURE","Smallcap","Financials"
"16-03-2026","MMFL","Smallcap","Industrials"
"16-03-2026","SAKAR","Smallcap","Healthcare"
"16-03-2026","NEOGEN","Midcap","Chemicals"
"16-03-2026","ABSLAMC","Largecap","Financials"
"16-03-2026","DBOL","Smallcap","FMCG"
"17-03-2026","NDLVENTURE","Smallcap","Financials"
"17-03-2026","VTL","Midcap","Textiles"
"17-03-2026","MMFL","Smallcap","Industrials"
"17-03-2026","ARFIN","Smallcap","Metals & Mining"
"17-03-2026","SAKAR","Smallcap","Healthcare"
"17-03-2026","NEOGEN","Midcap","Chemicals"
"17-03-2026","ABSLAMC","Largecap","Financials"
"18-03-2026","NDLVENTURE","Smallcap","Financials"
"18-03-2026","MMFL","Smallcap","Industrials"
"18-03-2026","PFC","Largecap","Financials"
"18-03-2026","SCHNEIDER","Largecap","Industrials"
"18-03-2026","ARFIN","Smallcap","Metals & Mining"
"18-03-2026","SAKAR","Smallcap","Healthcare"
"18-03-2026","NEOGEN","Midcap","Chemicals"
"18-03-2026","ABSLAMC","Largecap","Financials"
"18-03-2026","DBOL","Smallcap","FMCG"
"19-03-2026","NDLVENTURE","Smallcap","Financials"
"19-03-2026","MMFL","Smallcap","Industrials"
"19-03-2026","SCHNEIDER","Largecap","Industrials"
"19-03-2026","ARFIN","Smallcap","Metals & Mining"
"19-03-2026","SAKAR","Smallcap","Healthcare"
"19-03-2026","NEOGEN","Midcap","Chemicals"
"19-03-2026","ABSLAMC","Largecap","Financials"
"19-03-2026","DBOL","Smallcap","FMCG"
"20-03-2026","NDLVENTURE","Smallcap","Financials"
"20-03-2026","MMFL","Smallcap","Industrials"
"20-03-2026","ARFIN","Smallcap","Metals & Mining"
"20-03-2026","SAKAR","Smallcap","Healthcare"
"20-03-2026","NEOGEN","Midcap","Chemicals"
"20-03-2026","ABSLAMC","Largecap","Financials"
"20-03-2026","DBOL","Smallcap","FMCG"
"23-03-2026","NDLVENTURE","Smallcap","Financials"
"23-03-2026","AVANTIFEED","Midcap","FMCG"
"23-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"23-03-2026","PREMIERPOL","Smallcap","Plastic products"
"23-03-2026","STLTECH","Largecap","Industrials"
"23-03-2026","ARFIN","Smallcap","Metals & Mining"
"23-03-2026","SAKAR","Smallcap","Healthcare"
"23-03-2026","AEROFLEX","Midcap","Metals & Mining"
"24-03-2026","NDLVENTURE","Smallcap","Financials"
"24-03-2026","AVANTIFEED","Midcap","FMCG"
"24-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"24-03-2026","PREMIERPOL","Smallcap","Plastic products"
"24-03-2026","STLTECH","Largecap","Industrials"
"24-03-2026","SCHNEIDER","Largecap","Industrials"
"24-03-2026","ARFIN","Smallcap","Metals & Mining"
"24-03-2026","SAKAR","Smallcap","Healthcare"
"24-03-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"24-03-2026","AEROFLEX","Midcap","Metals & Mining"
"25-03-2026","NDLVENTURE","Smallcap","Financials"
"25-03-2026","AVANTIFEED","Midcap","FMCG"
"25-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"25-03-2026","PREMIERPOL","Smallcap","Plastic products"
"25-03-2026","STLTECH","Largecap","Industrials"
"25-03-2026","SCHNEIDER","Largecap","Industrials"
"25-03-2026","ARFIN","Smallcap","Metals & Mining"
"25-03-2026","SAKAR","Smallcap","Healthcare"
"25-03-2026","DATAPATTNS","Largecap","Aerospace & Defence"
"25-03-2026","AEROFLEX","Midcap","Metals & Mining"
"27-03-2026","NDLVENTURE","Smallcap","Financials"
"27-03-2026","AVANTIFEED","Midcap","FMCG"
"27-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"27-03-2026","PREMIERPOL","Smallcap","Plastic products"
"27-03-2026","STLTECH","Largecap","Industrials"
"27-03-2026","ARFIN","Smallcap","Metals & Mining"
"27-03-2026","SAKAR","Smallcap","Healthcare"
"27-03-2026","AEROFLEX","Midcap","Metals & Mining"
"30-03-2026","GESHIP","Midcap","Transportation"
"30-03-2026","AVANTIFEED","Midcap","FMCG"
"30-03-2026","HINDCOPPER","Largecap","Metals & Mining"
"30-03-2026","PRECWIRE","Midcap","Metals & Mining"
"30-03-2026","INDSWFTLAB","Smallcap","Healthcare"
"30-03-2026","APEX","Smallcap","FMCG"
"30-03-2026","KAPSTON","Smallcap","Miscellaneous"
"30-03-2026","POWERINDIA","Largecap","Industrials"
"30-03-2026","DJML","Smallcap","Miscellaneous"
"30-03-2026","MTARTECH","Largecap","Aerospace & Defence"
"30-03-2026","PARKHOSPS","Midcap","Healthcare"
"01-04-2026","GESHIP","Midcap","Transportation"
"01-04-2026","VTL","Midcap","Textiles"
"01-04-2026","AVANTIFEED","Midcap","FMCG"
"01-04-2026","STEELCAS","Smallcap","Industrials"
"01-04-2026","PRECWIRE","Midcap","Metals & Mining"
"01-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"01-04-2026","KTKBANK","Midcap","Bank"
"01-04-2026","SMSPHARMA","Smallcap","Healthcare"
"01-04-2026","ISGEC","Midcap","Realty"
"01-04-2026","TDPOWERSYS","Midcap","Industrials"
"01-04-2026","APEX","Smallcap","FMCG"
"01-04-2026","PASHUPATI","Smallcap","Textiles"
"01-04-2026","KAPSTON","Smallcap","Miscellaneous"
"01-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"01-04-2026","POWERINDIA","Largecap","Industrials"
"01-04-2026","DJML","Smallcap","Miscellaneous"
"01-04-2026","MTARTECH","Largecap","Aerospace & Defence"
"01-04-2026","SANSERA","Largecap","Auto"
"01-04-2026","PARKHOSPS","Midcap","Healthcare"
"02-04-2026","GESHIP","Midcap","Transportation"
"02-04-2026","VTL","Midcap","Textiles"
"02-04-2026","AVANTIFEED","Midcap","FMCG"
"02-04-2026","STEELCAS","Smallcap","Industrials"
"02-04-2026","PRECWIRE","Midcap","Metals & Mining"
"02-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"02-04-2026","SMSPHARMA","Smallcap","Healthcare"
"02-04-2026","ISGEC","Midcap","Realty"
"02-04-2026","KIRLOSENG","Largecap","Industrials"
"02-04-2026","TDPOWERSYS","Midcap","Industrials"
"02-04-2026","APEX","Smallcap","FMCG"
"02-04-2026","PASHUPATI","Smallcap","Textiles"
"02-04-2026","KAPSTON","Smallcap","Miscellaneous"
"02-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"02-04-2026","POWERINDIA","Largecap","Industrials"
"02-04-2026","DJML","Smallcap","Miscellaneous"
"02-04-2026","MTARTECH","Largecap","Aerospace & Defence"
"02-04-2026","SANSERA","Largecap","Auto"
"02-04-2026","PARKHOSPS","Midcap","Healthcare"
"06-04-2026","JINDALPOLY","Smallcap","Textiles"
"06-04-2026","CENTUM","Midcap","Aerospace & Defence"
"06-04-2026","APOLLOPIPE","Smallcap","Plastic products"
"06-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"06-04-2026","PFOCUS","Largecap","Realty"
"06-04-2026","SGFIN","Smallcap","Financials"
"06-04-2026","PASHUPATI","Smallcap","Textiles"
"06-04-2026","KAPSTON","Smallcap","Miscellaneous"
"06-04-2026","ACMESOLAR","Largecap","Realty"
"07-04-2026","JINDALPOLY","Smallcap","Textiles"
"07-04-2026","CENTUM","Midcap","Aerospace & Defence"
"07-04-2026","APOLLOPIPE","Smallcap","Plastic products"
"07-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"07-04-2026","PFOCUS","Largecap","Realty"
"07-04-2026","SGFIN","Smallcap","Financials"
"07-04-2026","PASHUPATI","Smallcap","Textiles"
"07-04-2026","KAPSTON","Smallcap","Miscellaneous"
"07-04-2026","ACMESOLAR","Largecap","Realty"
"08-04-2026","JINDALPOLY","Smallcap","Textiles"
"08-04-2026","CENTUM","Midcap","Aerospace & Defence"
"08-04-2026","APOLLOPIPE","Smallcap","Plastic products"
"08-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"08-04-2026","POKARNA","Smallcap","Consumer Discretionary"
"08-04-2026","PFOCUS","Largecap","Realty"
"08-04-2026","SGFIN","Smallcap","Financials"
"08-04-2026","PASHUPATI","Smallcap","Textiles"
"08-04-2026","KAPSTON","Smallcap","Miscellaneous"
"08-04-2026","ACMESOLAR","Largecap","Realty"
"09-04-2026","JINDALPOLY","Smallcap","Textiles"
"09-04-2026","CENTUM","Midcap","Aerospace & Defence"
"09-04-2026","APOLLOPIPE","Smallcap","Plastic products"
"09-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"09-04-2026","PFOCUS","Largecap","Realty"
"09-04-2026","SGFIN","Smallcap","Financials"
"09-04-2026","PASHUPATI","Smallcap","Textiles"
"09-04-2026","KAPSTON","Smallcap","Miscellaneous"
"09-04-2026","ACMESOLAR","Largecap","Realty"
"10-04-2026","JINDALPOLY","Smallcap","Textiles"
"10-04-2026","CENTUM","Midcap","Aerospace & Defence"
"10-04-2026","APOLLOPIPE","Smallcap","Plastic products"
"10-04-2026","INDSWFTLAB","Smallcap","Healthcare"
"10-04-2026","PFOCUS","Largecap","Realty"
"10-04-2026","SGFIN","Smallcap","Financials"
"10-04-2026","PASHUPATI","Smallcap","Textiles"
"10-04-2026","KAPSTON","Smallcap","Miscellaneous"
"10-04-2026","ACMESOLAR","Largecap","Realty"
"13-04-2026","NDLVENTURE","Smallcap","Financials"
"13-04-2026","STAR","Midcap","Healthcare"
"13-04-2026","PRECOT","Smallcap","Textiles"
"13-04-2026","AVADHSUGAR","Smallcap","FMCG"
"13-04-2026","GLOBAL","Smallcap","Services"
"13-04-2026","PASHUPATI","Smallcap","Textiles"
"13-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"15-04-2026","NDLVENTURE","Smallcap","Financials"
"15-04-2026","STAR","Midcap","Healthcare"
"15-04-2026","PRECOT","Smallcap","Textiles"
"15-04-2026","AVADHSUGAR","Smallcap","FMCG"
"15-04-2026","GLOBAL","Smallcap","Services"
"15-04-2026","PASHUPATI","Smallcap","Textiles"
"15-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"16-04-2026","NDLVENTURE","Smallcap","Financials"
"16-04-2026","PRECOT","Smallcap","Textiles"
"16-04-2026","AVADHSUGAR","Smallcap","FMCG"
"16-04-2026","GLOBAL","Smallcap","Services"
"16-04-2026","PASHUPATI","Smallcap","Textiles"
"16-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"17-04-2026","NDLVENTURE","Smallcap","Financials"
"17-04-2026","STAR","Midcap","Healthcare"
"17-04-2026","PRECOT","Smallcap","Textiles"
"17-04-2026","AVADHSUGAR","Smallcap","FMCG"
"17-04-2026","GLOBAL","Smallcap","Services"
"17-04-2026","PASHUPATI","Smallcap","Textiles"
"17-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"20-04-2026","ARVIND","Midcap","Textiles"
"20-04-2026","NDLVENTURE","Smallcap","Financials"
"20-04-2026","HMT","Midcap","Consumer Discretionary"
"20-04-2026","CUMMINSIND","Largecap","Industrials"
"20-04-2026","BLISSGVS","Midcap","Healthcare"
"20-04-2026","SGMART","Midcap","Services"
"20-04-2026","NATCOPHARM","Midcap","Healthcare"
"20-04-2026","SEAMECLTD","Smallcap","Miscellaneous"
"20-04-2026","ANTELOPUS","Smallcap","Energy"
"20-04-2026","ASIANENE","Smallcap","Energy"
"20-04-2026","SHILPAMED","Midcap","Healthcare"
"20-04-2026","APARINDS","Largecap","Industrials"
"20-04-2026","KTKBANK","Midcap","Bank"
"20-04-2026","SPORTKING","Smallcap","Textiles"
"20-04-2026","WHEELS","Midcap","Auto"
"20-04-2026","PRECOT","Smallcap","Textiles"
"20-04-2026","GLOBAL","Smallcap","Services"
"20-04-2026","SOLEX","Smallcap","Industrials"
"20-04-2026","SONAMLTD","Smallcap","Consumer Discretionary"
"20-04-2026","ALIVUS","Midcap","Healthcare"
"20-04-2026","ACUTAAS","Largecap","Healthcare"
