"Date","Symbol","Marketcapname","Sector"
"21-01-2026","HINDZINC","Largecap","Metals & Mining"
"21-01-2026","ONIDA","Smallcap","Consumer Discretionary"
"21-01-2026","VEDL","Largecap","Metals & Mining"
"21-01-2026","RAIN","Midcap","Miscellaneous"
"21-01-2026","JINDALSAW","Largecap","Industrials"
"21-01-2026","FEDERALBNK","Largecap","Bank"
"21-01-2026","ASHOKLEY","Largecap","Auto"
"21-01-2026","SANDUMA","Midcap","Metals & Mining"
"21-01-2026","IFBAGRO","Smallcap","FMCG"
"21-01-2026","GMBREW","Smallcap","FMCG"
"21-01-2026","AUSOMENT","Smallcap","Consumer Discretionary"
"21-01-2026","SHRIRAMFIN","Largecap","Financials"
"21-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"21-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"21-01-2026","RAJRATAN","Smallcap","Metals & Mining"
"21-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"21-01-2026","CUBEXTUB","Smallcap","Metals & Mining"
"21-01-2026","VENUSREM","Smallcap","Healthcare"
"21-01-2026","JKTYRE","Midcap","Auto"
"21-01-2026","ANTELOPUS","Smallcap","Energy"
"21-01-2026","CUPID","Largecap","FMCG"
"21-01-2026","AQYLON","Smallcap","Media"
"21-01-2026","GRMOVER","Smallcap","FMCG"
"21-01-2026","BANKINDIA","Largecap","Bank"
"21-01-2026","CUB","Largecap","Bank"
"21-01-2026","SOUTHBANK","Midcap","Bank"
"21-01-2026","NATIONALUM","Largecap","Metals & Mining"
"21-01-2026","UNIONBANK","Largecap","Bank"
"21-01-2026","CANBK","Largecap","Bank"
"21-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"21-01-2026","IIFL","Largecap","Financials"
"21-01-2026","MANGALAM","Smallcap","Healthcare"
"21-01-2026","M&MFIN","Largecap","Financials"
"21-01-2026","DCBBANK","Midcap","Bank"
"21-01-2026","TAKE","Smallcap","Healthcare"
"21-01-2026","MAANALU","Smallcap","Metals & Mining"
"21-01-2026","BGRENERGY","Smallcap","Realty"
"21-01-2026","THANGAMAYL","Midcap","Consumer Discretionary"
"21-01-2026","WAAREEINDO","Smallcap","Industrials"
"21-01-2026","MUTHOOTFIN","Largecap","Financials"
"21-01-2026","INDOTHAI","Smallcap","Financials"
"21-01-2026","MCX","Largecap","Financials"
"21-01-2026","JTLIND","Smallcap","Metals & Mining"
"21-01-2026","RNBDENIMS","Smallcap","Textiles"
"21-01-2026","MANAKALUCO","Smallcap","Metals & Mining"
"21-01-2026","ARFIN","Smallcap","Metals & Mining"
"21-01-2026","PSUBANK","Smallcap","Indices"
"21-01-2026","GOLDBEES","Smallcap","Indices"
"21-01-2026","GOLDBETA","Smallcap","Indices"
"21-01-2026","BSLGOLDETF","Smallcap","Indices"
"21-01-2026","AUBANK","Largecap","Bank"
"21-01-2026","INFOBEAN","Smallcap","I.T"
"21-01-2026","MCL","Smallcap","Metals & Mining"
"21-01-2026","RMDRIP","Smallcap","Plastic products"
"21-01-2026","SILVERTUC","Smallcap","I.T"
"21-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"21-01-2026","SETFGOLD","Smallcap","Indices"
"21-01-2026","GOLD1","Smallcap","Indices"
"21-01-2026","QGOLDHALF","Smallcap","Indices"
"21-01-2026","GOLDAXIS","Smallcap","Indices"
"21-01-2026","HDFCGOLD","Smallcap","Indices"
"21-01-2026","GOLDIETF","Smallcap","Indices"
"21-01-2026","IVZINGOLD","Smallcap","Indices"
"21-01-2026","CSBBANK","Midcap","Bank"
"21-01-2026","AAATECH","Smallcap","I.T"
"21-01-2026","MTARTECH","Largecap","Aerospace & Defence"
"21-01-2026","KMEW","Midcap","Transportation"
"21-01-2026","TATVA","Smallcap","Chemicals"
"21-01-2026","SILVERIETF","Smallcap","Indices"
"21-01-2026","SILVER","Smallcap","Indices"
"21-01-2026","SILVERBEES","Smallcap","Indices"
"21-01-2026","HDFCSILVER","Smallcap","Indices"
"21-01-2026","SILVERAXIS","Smallcap","Indices"
"21-01-2026","SILVER1","Smallcap","Indices"
"21-01-2026","GOLDETF","Smallcap","Indices"
"21-01-2026","PSUBNKIETF","Smallcap","Indices"
"21-01-2026","SILVERBETA","Smallcap","Indices"
"21-01-2026","GOLDADD","Smallcap","Indices"
"21-01-2026","SILVERAG","Smallcap","Indices"
"21-01-2026","EGOLD","Smallcap","Indices"
"21-01-2026","ESILVER","Smallcap","Indices"
"21-01-2026","BBNPPGOLD","Smallcap","Indices"
"21-01-2026","TATSILV","Smallcap","Indices"
"21-01-2026","SILVERADD","Smallcap",""
"21-01-2026","SBISILVER","Smallcap","Indices"
"21-01-2026","STYLEBAAZA","Smallcap","Consumer Discretionary"
"21-01-2026","GOLD360","Smallcap","Indices"
"21-01-2026","SILVERCASE","Smallcap","Indices"
"21-01-2026","SILVER360","Smallcap","Indices"
"21-01-2026","GROWWSLVR","Smallcap","Indices"
"21-01-2026","BORANA","Smallcap","Textiles"
"21-01-2026","MOGOLD","Smallcap","Indices"
"21-01-2026","MOSILVER","Smallcap","Indices"
"21-01-2026","JARO","Smallcap","Services"
"22-01-2026","HINDZINC","Largecap","Metals & Mining"
"22-01-2026","LGBBROSLTD","Midcap","Auto"
"22-01-2026","ONIDA","Smallcap","Consumer Discretionary"
"22-01-2026","VEDL","Largecap","Metals & Mining"
"22-01-2026","RAIN","Midcap","Miscellaneous"
"22-01-2026","FEDERALBNK","Largecap","Bank"
"22-01-2026","ASHOKLEY","Largecap","Auto"
"22-01-2026","SANDUMA","Midcap","Metals & Mining"
"22-01-2026","IFBAGRO","Smallcap","FMCG"
"22-01-2026","GMBREW","Smallcap","FMCG"
"22-01-2026","AUSOMENT","Smallcap","Consumer Discretionary"
"22-01-2026","SHRIRAMFIN","Largecap","Financials"
"22-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"22-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"22-01-2026","RAJRATAN","Smallcap","Metals & Mining"
"22-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"22-01-2026","GAEL","Midcap","FMCG"
"22-01-2026","CUBEXTUB","Smallcap","Metals & Mining"
"22-01-2026","VENUSREM","Smallcap","Healthcare"
"22-01-2026","JKTYRE","Midcap","Auto"
"22-01-2026","ANTELOPUS","Smallcap","Energy"
"22-01-2026","CUPID","Largecap","FMCG"
"22-01-2026","AQYLON","Smallcap","Media"
"22-01-2026","GRMOVER","Smallcap","FMCG"
"22-01-2026","BANKINDIA","Largecap","Bank"
"22-01-2026","CUB","Largecap","Bank"
"22-01-2026","SOUTHBANK","Midcap","Bank"
"22-01-2026","NATIONALUM","Largecap","Metals & Mining"
"22-01-2026","UNIONBANK","Largecap","Bank"
"22-01-2026","CANBK","Largecap","Bank"
"22-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"22-01-2026","MANGALAM","Smallcap","Healthcare"
"22-01-2026","M&MFIN","Largecap","Financials"
"22-01-2026","DCBBANK","Midcap","Bank"
"22-01-2026","LUMAXTECH","Midcap","Auto"
"22-01-2026","TAKE","Smallcap","Healthcare"
"22-01-2026","MAANALU","Smallcap","Metals & Mining"
"22-01-2026","BGRENERGY","Smallcap","Realty"
"22-01-2026","THANGAMAYL","Midcap","Consumer Discretionary"
"22-01-2026","BAJAJCON","Midcap","FMCG"
"22-01-2026","WAAREEINDO","Smallcap","Industrials"
"22-01-2026","MUTHOOTFIN","Largecap","Financials"
"22-01-2026","INDOTHAI","Smallcap","Financials"
"22-01-2026","MCX","Largecap","Financials"
"22-01-2026","JTLIND","Smallcap","Metals & Mining"
"22-01-2026","RNBDENIMS","Smallcap","Textiles"
"22-01-2026","MANAKALUCO","Smallcap","Metals & Mining"
"22-01-2026","ARFIN","Smallcap","Metals & Mining"
"22-01-2026","PSUBNKBEES","Smallcap","Indices"
"22-01-2026","GOLDBEES","Smallcap","Indices"
"22-01-2026","GOLDBETA","Smallcap","Indices"
"22-01-2026","BSLGOLDETF","Smallcap","Indices"
"22-01-2026","AUBANK","Largecap","Bank"
"22-01-2026","INFOBEAN","Smallcap","I.T"
"22-01-2026","MCL","Smallcap","Metals & Mining"
"22-01-2026","RMDRIP","Smallcap","Plastic products"
"22-01-2026","SILVERTUC","Smallcap","I.T"
"22-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"22-01-2026","SETFGOLD","Smallcap","Indices"
"22-01-2026","GOLD1","Smallcap","Indices"
"22-01-2026","QGOLDHALF","Smallcap","Indices"
"22-01-2026","GOLDAXIS","Smallcap","Indices"
"22-01-2026","HDFCGOLD","Smallcap","Indices"
"22-01-2026","GOLDIETF","Smallcap","Indices"
"22-01-2026","IVZINGOLD","Smallcap","Indices"
"22-01-2026","MUFIN","Smallcap","Financials"
"22-01-2026","CSBBANK","Midcap","Bank"
"22-01-2026","UJJIVANSFB","Midcap","Bank"
"22-01-2026","DJML","Smallcap","Miscellaneous"
"22-01-2026","AAATECH","Smallcap","I.T"
"22-01-2026","EQUITASBNK","Midcap","Bank"
"22-01-2026","MTARTECH","Largecap","Aerospace & Defence"
"22-01-2026","KMEW","Midcap","Transportation"
"22-01-2026","SILVERIETF","Smallcap","Indices"
"22-01-2026","SILVER","Smallcap","Indices"
"22-01-2026","SILVERBEES","Smallcap","Indices"
"22-01-2026","AETHER","Largecap","Chemicals"
"22-01-2026","HDFCSILVER","Smallcap","Indices"
"22-01-2026","TMB","Midcap","Bank"
"22-01-2026","SILVERAXIS","Smallcap","Indices"
"22-01-2026","GOLDETF","Smallcap","Indices"
"22-01-2026","SILVERBETA","Smallcap","Indices"
"22-01-2026","GOLDADD","Smallcap","Indices"
"22-01-2026","SILVERAG","Smallcap","Indices"
"22-01-2026","EGOLD","Smallcap","Indices"
"22-01-2026","ESILVER","Smallcap","Indices"
"22-01-2026","GANDHAR","Smallcap","Energy"
"22-01-2026","BBNPPGOLD","Smallcap","Indices"
"22-01-2026","SILVERADD","Smallcap",""
"22-01-2026","SBISILVER","Smallcap","Indices"
"22-01-2026","STYLEBAAZA","Smallcap","Consumer Discretionary"
"22-01-2026","GOLD360","Smallcap","Indices"
"22-01-2026","SILVER360","Smallcap","Indices"
"22-01-2026","BORANA","Smallcap","Textiles"
"22-01-2026","MOGOLD","Smallcap","Indices"
"22-01-2026","MOSILVER","Smallcap","Indices"
"22-01-2026","SHREEJISPG","Midcap","Transportation"
"22-01-2026","JARO","Smallcap","Services"
"23-01-2026","HINDZINC","Largecap","Metals & Mining"
"23-01-2026","VEDL","Largecap","Metals & Mining"
"23-01-2026","RAIN","Midcap","Miscellaneous"
"23-01-2026","FEDERALBNK","Largecap","Bank"
"23-01-2026","ASHOKLEY","Largecap","Auto"
"23-01-2026","SANDUMA","Midcap","Metals & Mining"
"23-01-2026","GMBREW","Smallcap","FMCG"
"23-01-2026","AUSOMENT","Smallcap","Consumer Discretionary"
"23-01-2026","SHRIRAMFIN","Largecap","Financials"
"23-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"23-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"23-01-2026","RAJRATAN","Smallcap","Metals & Mining"
"23-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"23-01-2026","VENUSREM","Smallcap","Healthcare"
"23-01-2026","JKTYRE","Midcap","Auto"
"23-01-2026","ANTELOPUS","Smallcap","Energy"
"23-01-2026","CUPID","Largecap","FMCG"
"23-01-2026","AQYLON","Smallcap","Media"
"23-01-2026","GRMOVER","Smallcap","FMCG"
"23-01-2026","BANKINDIA","Largecap","Bank"
"23-01-2026","CUB","Largecap","Bank"
"23-01-2026","SOUTHBANK","Midcap","Bank"
"23-01-2026","NATIONALUM","Largecap","Metals & Mining"
"23-01-2026","UNIONBANK","Largecap","Bank"
"23-01-2026","CANBK","Largecap","Bank"
"23-01-2026","SALSTEEL","Smallcap","Metals & Mining"
"23-01-2026","JINDALPHOT","Smallcap","Financials"
"23-01-2026","MANGALAM","Smallcap","Healthcare"
"23-01-2026","M&MFIN","Largecap","Financials"
"23-01-2026","DCBBANK","Midcap","Bank"
"23-01-2026","TAKE","Smallcap","Healthcare"
"23-01-2026","BGRENERGY","Smallcap","Realty"
"23-01-2026","THANGAMAYL","Midcap","Consumer Discretionary"
"23-01-2026","BAJAJCON","Midcap","FMCG"
"23-01-2026","WAAREEINDO","Smallcap","Industrials"
"23-01-2026","MUTHOOTFIN","Largecap","Financials"
"23-01-2026","INDOTHAI","Smallcap","Financials"
"23-01-2026","MCX","Largecap","Financials"
"23-01-2026","MANAKALUCO","Smallcap","Metals & Mining"
"23-01-2026","ARFIN","Smallcap","Metals & Mining"
"23-01-2026","GOLDBEES","Smallcap","Indices"
"23-01-2026","GOLDBETA","Smallcap","Indices"
"23-01-2026","BSLGOLDETF","Smallcap","Indices"
"23-01-2026","AUBANK","Largecap","Bank"
"23-01-2026","INFOBEAN","Smallcap","I.T"
"23-01-2026","MCL","Smallcap","Metals & Mining"
"23-01-2026","RMDRIP","Smallcap","Plastic products"
"23-01-2026","SILVERTUC","Smallcap","I.T"
"23-01-2026","MEDICO","Smallcap","Healthcare"
"23-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"23-01-2026","KAPSTON","Smallcap","Miscellaneous"
"23-01-2026","SETFGOLD","Smallcap","Indices"
"23-01-2026","GOLD1","Smallcap","Indices"
"23-01-2026","QGOLDHALF","Smallcap","Indices"
"23-01-2026","GOLDAXIS","Smallcap","Indices"
"23-01-2026","HDFCGOLD","Smallcap","Indices"
"23-01-2026","GOLDIETF","Smallcap","Indices"
"23-01-2026","IVZINGOLD","Smallcap","Indices"
"23-01-2026","CSBBANK","Midcap","Bank"
"23-01-2026","UJJIVANSFB","Midcap","Bank"
"23-01-2026","DJML","Smallcap","Miscellaneous"
"23-01-2026","EQUITASBNK","Midcap","Bank"
"23-01-2026","AWHCL","Smallcap","Miscellaneous"
"23-01-2026","MTARTECH","Largecap","Aerospace & Defence"
"23-01-2026","KMEW","Midcap","Transportation"
"23-01-2026","SILVERIETF","Smallcap","Indices"
"23-01-2026","SILVER","Smallcap","Indices"
"23-01-2026","SILVERBEES","Smallcap","Indices"
"23-01-2026","AETHER","Largecap","Chemicals"
"23-01-2026","HDFCSILVER","Smallcap","Indices"
"23-01-2026","DBOL","Smallcap","FMCG"
"23-01-2026","SILVERAXIS","Smallcap","Indices"
"23-01-2026","SILVER1","Smallcap","Indices"
"23-01-2026","GOLDETF","Smallcap","Indices"
"23-01-2026","SILVERBETA","Smallcap","Indices"
"23-01-2026","GOLDADD","Smallcap","Indices"
"23-01-2026","SILVERAG","Smallcap","Indices"
"23-01-2026","EGOLD","Smallcap","Indices"
"23-01-2026","ESILVER","Smallcap","Indices"
"23-01-2026","GANDHAR","Smallcap","Energy"
"23-01-2026","BBNPPGOLD","Smallcap","Indices"
"23-01-2026","SILVERADD","Smallcap",""
"23-01-2026","SBISILVER","Smallcap","Indices"
"23-01-2026","STYLEBAAZA","Smallcap","Consumer Discretionary"
"23-01-2026","GOLD360","Smallcap","Indices"
"23-01-2026","SILVERCASE","Smallcap","Indices"
"23-01-2026","SILVER360","Smallcap","Indices"
"23-01-2026","GROWWSLVR","Smallcap","Indices"
"23-01-2026","BORANA","Smallcap","Textiles"
"23-01-2026","MOGOLD","Smallcap","Indices"
"23-01-2026","MOSILVER","Smallcap","Indices"
"27-01-2026","HINDZINC","Largecap","Metals & Mining"
"27-01-2026","VEDL","Largecap","Metals & Mining"
"27-01-2026","RAIN","Midcap","Miscellaneous"
"27-01-2026","FEDERALBNK","Largecap","Bank"
"27-01-2026","ASHOKLEY","Largecap","Auto"
"27-01-2026","SANDUMA","Midcap","Metals & Mining"
"27-01-2026","GMBREW","Smallcap","FMCG"
"27-01-2026","SHRIRAMFIN","Largecap","Financials"
"27-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"27-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"27-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"27-01-2026","VENUSREM","Smallcap","Healthcare"
"27-01-2026","JKTYRE","Midcap","Auto"
"27-01-2026","ANTELOPUS","Smallcap","Energy"
"27-01-2026","CUPID","Largecap","FMCG"
"27-01-2026","AQYLON","Smallcap","Media"
"27-01-2026","GRMOVER","Smallcap","FMCG"
"27-01-2026","BANKINDIA","Largecap","Bank"
"27-01-2026","CUB","Largecap","Bank"
"27-01-2026","SOUTHBANK","Midcap","Bank"
"27-01-2026","NATIONALUM","Largecap","Metals & Mining"
"27-01-2026","UNIONBANK","Largecap","Bank"
"27-01-2026","CANBK","Largecap","Bank"
"27-01-2026","JINDALPHOT","Smallcap","Financials"
"27-01-2026","MANGALAM","Smallcap","Healthcare"
"27-01-2026","M&MFIN","Largecap","Financials"
"27-01-2026","DCBBANK","Midcap","Bank"
"27-01-2026","TAKE","Smallcap","Healthcare"
"27-01-2026","MAANALU","Smallcap","Metals & Mining"
"27-01-2026","BGRENERGY","Smallcap","Realty"
"27-01-2026","THANGAMAYL","Midcap","Consumer Discretionary"
"27-01-2026","BAJAJCON","Midcap","FMCG"
"27-01-2026","WAAREEINDO","Smallcap","Industrials"
"27-01-2026","MUTHOOTFIN","Largecap","Financials"
"27-01-2026","INDOTHAI","Smallcap","Financials"
"27-01-2026","MCX","Largecap","Financials"
"27-01-2026","MANAKALUCO","Smallcap","Metals & Mining"
"27-01-2026","ARFIN","Smallcap","Metals & Mining"
"27-01-2026","KARURVYSYA","Largecap","Bank"
"27-01-2026","PSUBNKBEES","Smallcap","Indices"
"27-01-2026","SKMEGGPROD","Smallcap","FMCG"
"27-01-2026","GOLDBEES","Smallcap","Indices"
"27-01-2026","GOLDBETA","Smallcap","Indices"
"27-01-2026","BSLGOLDETF","Smallcap","Indices"
"27-01-2026","AUBANK","Largecap","Bank"
"27-01-2026","INFOBEAN","Smallcap","I.T"
"27-01-2026","MCL","Smallcap","Metals & Mining"
"27-01-2026","RMDRIP","Smallcap","Plastic products"
"27-01-2026","SILVERTUC","Smallcap","I.T"
"27-01-2026","MEDICO","Smallcap","Healthcare"
"27-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"27-01-2026","KAPSTON","Smallcap","Miscellaneous"
"27-01-2026","SETFGOLD","Smallcap","Indices"
"27-01-2026","GOLD1","Smallcap","Indices"
"27-01-2026","QGOLDHALF","Smallcap","Indices"
"27-01-2026","GOLDAXIS","Smallcap","Indices"
"27-01-2026","HDFCGOLD","Smallcap","Indices"
"27-01-2026","GOLDIETF","Smallcap","Indices"
"27-01-2026","IVZINGOLD","Smallcap","Indices"
"27-01-2026","CSBBANK","Midcap","Bank"
"27-01-2026","UJJIVANSFB","Midcap","Bank"
"27-01-2026","DJML","Smallcap","Miscellaneous"
"27-01-2026","AWHCL","Smallcap","Miscellaneous"
"27-01-2026","MTARTECH","Largecap","Aerospace & Defence"
"27-01-2026","KMEW","Midcap","Transportation"
"27-01-2026","SILVERIETF","Smallcap","Indices"
"27-01-2026","SILVER","Smallcap","Indices"
"27-01-2026","SILVERBEES","Smallcap","Indices"
"27-01-2026","AETHER","Largecap","Chemicals"
"27-01-2026","HDFCSILVER","Smallcap","Indices"
"27-01-2026","DBOL","Smallcap","FMCG"
"27-01-2026","SILVERAXIS","Smallcap","Indices"
"27-01-2026","SILVER1","Smallcap","Indices"
"27-01-2026","GOLDETF","Smallcap","Indices"
"27-01-2026","PSUBNKIETF","Smallcap","Indices"
"27-01-2026","SILVERBETA","Smallcap","Indices"
"27-01-2026","GOLDADD","Smallcap","Indices"
"27-01-2026","SILVERAG","Smallcap","Indices"
"27-01-2026","EGOLD","Smallcap","Indices"
"27-01-2026","ESILVER","Smallcap","Indices"
"27-01-2026","BBNPPGOLD","Smallcap","Indices"
"27-01-2026","TATSILV","Smallcap","Indices"
"27-01-2026","SILVERADD","Smallcap",""
"27-01-2026","SBISILVER","Smallcap","Indices"
"27-01-2026","GOLD360","Smallcap","Indices"
"27-01-2026","SILVERCASE","Smallcap","Indices"
"27-01-2026","SILVER360","Smallcap","Indices"
"27-01-2026","GROWWSLVR","Smallcap","Indices"
"27-01-2026","BORANA","Smallcap","Textiles"
"27-01-2026","MOGOLD","Smallcap","Indices"
"27-01-2026","MOSILVER","Smallcap","Indices"
"28-01-2026","HINDZINC","Largecap","Metals & Mining"
"28-01-2026","VEDL","Largecap","Metals & Mining"
"28-01-2026","RAIN","Midcap","Miscellaneous"
"28-01-2026","RALLIS","Smallcap","Chemicals"
"28-01-2026","HINDALCO","Largecap","Metals & Mining"
"28-01-2026","FEDERALBNK","Largecap","Bank"
"28-01-2026","ASHOKLEY","Largecap","Auto"
"28-01-2026","SANDUMA","Midcap","Metals & Mining"
"28-01-2026","WALCHANNAG","Smallcap","Industrials"
"28-01-2026","GMBREW","Smallcap","FMCG"
"28-01-2026","SHRIRAMFIN","Largecap","Financials"
"28-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"28-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"28-01-2026","OMAXAUTO","Smallcap","Auto"
"28-01-2026","KITEX","Smallcap","Consumer Discretionary"
"28-01-2026","PRECWIRE","Midcap","Metals & Mining"
"28-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"28-01-2026","MIRZAINT","Smallcap","Consumer Discretionary"
"28-01-2026","VENUSREM","Smallcap","Healthcare"
"28-01-2026","JKTYRE","Midcap","Auto"
"28-01-2026","ANTELOPUS","Smallcap","Energy"
"28-01-2026","CUPID","Largecap","FMCG"
"28-01-2026","AQYLON","Smallcap","Media"
"28-01-2026","GRMOVER","Smallcap","FMCG"
"28-01-2026","BANKINDIA","Largecap","Bank"
"28-01-2026","CUB","Largecap","Bank"
"28-01-2026","SOUTHBANK","Midcap","Bank"
"28-01-2026","NATIONALUM","Largecap","Metals & Mining"
"28-01-2026","INTENTECH","Smallcap","I.T"
"28-01-2026","UNIONBANK","Largecap","Bank"
"28-01-2026","CANBK","Largecap","Bank"
"28-01-2026","MANGALAM","Smallcap","Healthcare"
"28-01-2026","M&MFIN","Largecap","Financials"
"28-01-2026","DCBBANK","Midcap","Bank"
"28-01-2026","TAKE","Smallcap","Healthcare"
"28-01-2026","MAANALU","Smallcap","Metals & Mining"
"28-01-2026","BGRENERGY","Smallcap","Realty"
"28-01-2026","THANGAMAYL","Midcap","Consumer Discretionary"
"28-01-2026","BAJAJCON","Midcap","FMCG"
"28-01-2026","WAAREEINDO","Smallcap","Industrials"
"28-01-2026","MUTHOOTFIN","Largecap","Financials"
"28-01-2026","INDOTHAI","Smallcap","Financials"
"28-01-2026","MCX","Largecap","Financials"
"28-01-2026","SCHNEIDER","Largecap","Industrials"
"28-01-2026","RNBDENIMS","Smallcap","Textiles"
"28-01-2026","MANAKALUCO","Smallcap","Metals & Mining"
"28-01-2026","ARFIN","Smallcap","Metals & Mining"
"28-01-2026","KARURVYSYA","Largecap","Bank"
"28-01-2026","GOLDBEES","Smallcap","Indices"
"28-01-2026","GOLDBETA","Smallcap","Indices"
"28-01-2026","BSLGOLDETF","Smallcap","Indices"
"28-01-2026","AUBANK","Largecap","Bank"
"28-01-2026","INFOBEAN","Smallcap","I.T"
"28-01-2026","JAIPURKURT","Smallcap","Textiles"
"28-01-2026","MCL","Smallcap","Metals & Mining"
"28-01-2026","RMDRIP","Smallcap","Plastic products"
"28-01-2026","MAHLOG","Smallcap","Transportation"
"28-01-2026","SILVERTUC","Smallcap","I.T"
"28-01-2026","SOUTHWEST","Smallcap","Metals & Mining"
"28-01-2026","KAPSTON","Smallcap","Miscellaneous"
"28-01-2026","INDOUS","Smallcap","FMCG"
"28-01-2026","SETFGOLD","Smallcap","Indices"
"28-01-2026","GOLD1","Smallcap","Indices"
"28-01-2026","QGOLDHALF","Smallcap","Indices"
"28-01-2026","GOLDAXIS","Smallcap","Indices"
"28-01-2026","HDFCGOLD","Smallcap","Indices"
"28-01-2026","GOLDIETF","Smallcap","Indices"
"28-01-2026","IVZINGOLD","Smallcap","Indices"
"28-01-2026","UJJIVANSFB","Midcap","Bank"
"28-01-2026","DJML","Smallcap","Miscellaneous"
"28-01-2026","MTARTECH","Largecap","Aerospace & Defence"
"28-01-2026","KMEW","Midcap","Transportation"
"28-01-2026","SILVERIETF","Smallcap","Indices"
"28-01-2026","SILVER","Smallcap","Indices"
"28-01-2026","SILVERBEES","Smallcap","Indices"
"28-01-2026","AETHER","Largecap","Chemicals"
"28-01-2026","HDFCSILVER","Smallcap","Indices"
"28-01-2026","DBOL","Smallcap","FMCG"
"28-01-2026","TMB","Midcap","Bank"
"28-01-2026","SILVERAXIS","Smallcap","Indices"
"28-01-2026","SILVER1","Smallcap","Indices"
"28-01-2026","GOLDETF","Smallcap","Indices"
"28-01-2026","PSUBNKIETF","Smallcap","Indices"
"28-01-2026","SILVERBETA","Smallcap","Indices"
"28-01-2026","GOLDADD","Smallcap","Indices"
"28-01-2026","SILVERAG","Smallcap","Indices"
"28-01-2026","EGOLD","Smallcap","Indices"
"28-01-2026","ESILVER","Smallcap","Indices"
"28-01-2026","BBNPPGOLD","Smallcap","Indices"
"28-01-2026","TATSILV","Smallcap","Indices"
"28-01-2026","SILVERADD","Smallcap",""
"28-01-2026","SBISILVER","Smallcap","Indices"
"28-01-2026","GOLD360","Smallcap","Indices"
"28-01-2026","SILVERCASE","Smallcap","Indices"
"28-01-2026","SBIBPB","Smallcap","Indices"
"28-01-2026","SILVER360","Smallcap","Indices"
"28-01-2026","GROWWSLVR","Smallcap","Indices"
"28-01-2026","BORANA","Smallcap","Textiles"
"28-01-2026","MOGOLD","Smallcap","Indices"
"28-01-2026","MOSILVER","Smallcap","Indices"
"29-01-2026","MRPL","Largecap","Energy"
"29-01-2026","HINDZINC","Largecap","Metals & Mining"
"29-01-2026","VEDL","Largecap","Metals & Mining"
"29-01-2026","RAIN","Midcap","Miscellaneous"
"29-01-2026","RALLIS","Smallcap","Chemicals"
"29-01-2026","HINDALCO","Largecap","Metals & Mining"
"29-01-2026","FEDERALBNK","Largecap","Bank"
"29-01-2026","ASHOKLEY","Largecap","Auto"
"29-01-2026","SANDUMA","Midcap","Metals & Mining"
"29-01-2026","BLISSGVS","Midcap","Healthcare"
"29-01-2026","WALCHANNAG","Smallcap","Industrials"
"29-01-2026","GMBREW","Smallcap","FMCG"
"29-01-2026","SHRIRAMFIN","Largecap","Financials"
"29-01-2026","BHAGYANGR","Smallcap","Power & Utilities"
"29-01-2026","HINDCOPPER","Largecap","Metals & Mining"
"29-01-2026","OMAXAUTO","Smallcap","Auto"
"29-01-2026","KITEX","Smallcap","Consumer Discretionary"
"29-01-2026","GVT&D","Largecap","Industrials"
"29-01-2026","PRECWIRE","Midcap","Metals & Mining"
"29-01-2026","DREDGECORP","Smallcap","Miscellaneous"
"29-01-2026","GAEL","Midcap","FMCG"
"29-01-2026","CUBEXTUB","Smallcap","Metals & Mining"
"29-01-2026","SEAMECLTD","Smallcap","Miscellaneous"
"29-01-2026","VENUSREM","Smallcap","Healthcare"
"29-01-2026","JKTYRE","Midcap","Auto"
"29-01-2026","ANTELOPUS","Smallcap","Energy"
"29-01-2026","CUPID","Largecap","FMCG"
"29-01-2026","AQYLON","Smallcap","Media"
"29-01-2026","GRMOVER","Smallcap","FMCG"
"29-01-2026","BANKINDIA","Largecap","Bank"
"29-01-2026","CUB","Largecap","Bank"
"29-01-2026","SOUTHBANK","Midcap","Bank"
"29-01-2026","NATIONALUM","Largecap","Metals & Mining"
"29-01-2026","INTENTECH","Smallcap","I.T"
"29-01-2026","UNIONBANK","Largecap","Bank"
"29-01-2026","CANBK","Largecap","Bank"
"29-01-2026","MANGALAM","Smallcap","Healthcare"
"29-01-2026","M&MFIN","Largecap","Financials"
"29-01-2026","DCBBANK","Midcap","Bank"
"29-01-2026","INDIANB","Largecap","Bank"
